a,z,c,a_next,residual
11.717171717171718,-0.3202563076101739,1.5211434378278397,11.156334657086314,-5.11818490100957e-6
11.919191919191919,-0.3202563076101739,1.5295074710882193,11.354031229886537,-4.5862116038186684e-6
12.121212121212121,-0.3202563076101739,1.53783151634743,11.551767790687933,-4.066199906782586e-6
12.323232323232324,-0.3202563076101739,1.5461167496048513,11.749543163491118,-3.558623925092874e-6
12.525252525252526,-0.3202563076101739,1.5543642966665017,11.947356222490075,-3.0638309467256875e-6
12.727272727272727,-0.3202563076101739,1.5625752360014507,12.14520588921573,-2.582060058209379e-6
12.929292929292929,-0.3202563076101739,1.5707506013963832,12.343091129881405,-2.1134586294380142e-6
13.131313131313131,-0.3202563076101739,1.5788913844222572,12.541010952916137,-1.6580961808010386e-6
13.333333333333334,-0.3202563076101739,1.586998536729078,12.738964406669924,-1.215976246360384e-6
13.535353535353535,-0.3202563076101739,1.5950729721853987,12.936950577274207,-7.870468041737411e-7
13.737373737373737,-0.3202563076101739,1.6031155688738918,13.13496858664632,-3.712091958263386e-7
13.93939393939394,-0.3202563076101739,1.6111271709554429,13.333017590625376,-3.1702152014645435e-8
14.141414141414142,-0.3202563076101739,1.6191085906895495,13.531096776951877,-4.0595835337775554e-7
14.343434343434344,-0.3202563076101739,1.6270606096640106,13.72920536403802,-7.400096588838778e-7
14.545454545454545,-0.3202563076101739,1.6349839802178274,13.927342599544808,-1.037239624634978e-6
14.747474747474747,-0.3202563076101739,1.6428794271368972,14.125507758686346,-1.3007365482486932e-6
14.94949494949495,-0.3202563076101739,1.6507476490893662,14.323700142794484,-1.5333352394453215e-6
15.151515151515152,-0.3202563076101739,1.6585893197139217,14.521919078230532,-1.7376309955352554e-6
15.353535353535353,-0.3202563076101739,1.6664050887278283,14.720163915277233,-1.9159906092802714e-6
15.555555555555555,-0.3202563076101739,1.6741955831511168,14.91843402691455,-2.0705824563815867e-6
15.757575757575758,-0.3202563076101739,1.681961408420606,15.11672880770567,-2.2034032634010714e-6
15.95959595959596,-0.3202563076101739,1.6897031493139663,15.315047672872915,-2.3162860283143516e-6
16.161616161616163,-0.3202563076101739,1.6974213708314057,15.513390057416084,-2.4109070837496915e-6
16.363636363636363,-0.3202563076101739,1.7051166191113811,15.711755415196711,-2.48880476139135e-6
16.565656565656564,-0.3202563076101739,1.7127894222998465,15.91014321806885,-2.551397323191651e-6
16.767676767676768,-0.3202563076101739,1.7204402913174528,16.108552955111854,-2.5999903807694125e-6
16.96969696969697,-0.3202563076101739,1.7280697205736342,16.306984131916277,-2.6357818623257145e-6
17.171717171717173,-0.3202563076101739,1.7356781886754833,16.505436269875037,-2.6598724609527835e-6
17.373737373737374,-0.3202563076101739,1.7432661591120242,16.7039089054991,-2.673277240683447e-6
17.575757575757574,-0.3202563076101739,1.7508340808832261,16.902401589788507,-2.6769324195097255e-6
17.77777777777778,-0.3202563076101739,1.758382389084085,17.100913887648254,-2.6716994481201795e-6
17.97979797979798,-0.3202563076101739,1.7659115054689598,17.299445377323988,-2.6583709362704155e-6
18.181818181818183,-0.3202563076101739,1.7734218389971572,17.4979956498564,-2.637677899652857e-6
18.383838383838384,-0.3202563076101739,1.7809137863461664,17.696564308568,-2.61029514958544e-6
18.585858585858585,-0.3202563076101739,1.7883877323920037,17.89515096858277,-2.5768448033147706e-6
18.78787878787879,-0.3202563076101739,1.7958440506677327,18.093755256367647,-2.5379000665459728e-6
18.98989898989899,-0.3202563076101739,1.803283103804425,18.292376809291564,-2.493989672336383e-6
19.19191919191919,-0.3202563076101739,1.8107052439506233,18.49101527520597,-2.4456017124752094e-6
19.393939393939394,-0.3202563076101739,1.8181108131691055,18.689670312048094,-2.393186607552167e-6
19.595959595959595,-0.3202563076101739,1.8255001438142626,18.888341587463543,-2.3371598130150772e-6
19.7979797979798,-0.3202563076101739,1.8328735588929783,19.087028778445433,-2.2779045356635663e-6
20.0,-0.3202563076101739,1.8402313724097885,19.28573157098922,-2.2157743797546203e-6
0.0,-0.31378648321400876,0.7306750228875769,0.0,0.05085794649932596
0.20202020202020202,-0.31378648321400876,0.7992119952046096,0.1375236337435729,-0.005995641696127096
0.40404040404040403,-0.31378648321400876,0.8417279738842502,0.30106826112453833,-0.004811403451865592
0.6060606060606061,-0.31378648321400876,0.8736500461759744,0.47520679489342066,-0.0020718990628720846
0.8080808080808081,-0.31378648321400876,0.9003382701412479,0.6545791769887531,-0.0009016403635404568
1.0101010101010102,-0.31378648321400876,0.923857716631384,0.8371203365592231,-0.00038375099391130263
1.2121212121212122,-0.31378648321400876,0.9451969306710493,1.021841728580164,-0.00011916567064917949
1.4141414141414141,-0.31378648321400876,0.9649163719022802,1.208182893409539,-3.359215196296894e-5
1.6161616161616161,-0.31378648321400876,0.9833720512627342,1.3957878201096914,-0.00011185964499449419
1.8181818181818181,-0.31378648321400876,1.0008059819341755,1.584414495498856,-0.00014297284776709773
2.0202020202020203,-0.31378648321400876,1.0173917687768455,1.7738893147167925,-0.00015114308502295337
2.2222222222222223,-0.31378648321400876,1.03325916292057,1.9640825266336737,-0.0001478761301125786
2.4242424242424243,-0.31378648321400876,1.0485082046646277,2.154894090950222,-0.0001389833402376528
2.6262626262626263,-0.31378648321400876,1.063217970906501,2.346244930768955,-0.00012752006443328412
2.8282828282828283,-0.31378648321400876,1.07745225514619,2.538071252589871,-0.00011512826607917859
3.0303030303030303,-0.31378648321400876,1.0912634073823209,2.730320706414347,-0.00010269500270188026
3.2323232323232323,-0.31378648321400876,1.1046950146669094,2.922949705190365,-9.069163694186422e-5
3.4343434343434343,-0.31378648321400876,1.117783824364954,3.115921501552926,-7.93559525589238e-5
3.6363636363636362,-0.31378648321400876,1.1305611563075457,3.30920477567094,-6.879298645490195e-5
3.8383838383838382,-0.31378648321400876,1.143053960845451,3.5027725771936407,-5.90323274363147e-5
4.040404040404041,-0.31378648321400876,1.1552856256120463,3.6966015184876526,-5.006126439210945e-5
4.242424242424242,-0.31378648321400876,1.1672766003557427,3.8906711498045614,-4.184423023811945e-5
4.444444444444445,-0.31378648321400876,1.1790448875838284,4.084963468637081,-3.433426919463578e-5
4.646464646464646,-0.31378648321400876,1.1906064326579875,4.279462529623529,-2.747979966954972e-5
4.848484848484849,-0.31378648321400876,1.2019754374206615,4.474154130921461,-2.1228554071939243e-5
5.05050505050505,-0.31378648321400876,1.2131646149168442,4.669025559485884,-1.5529817047887917e-5
5.252525252525253,-0.31378648321400876,1.2241853981877169,4.8640653822756175,-1.0335629325508577e-5
5.454545454545454,-0.31378648321400876,1.2350481128712913,5.059263273652649,-5.601366160457033e-6
5.656565656565657,-0.31378648321400876,1.2457621209932317,5.254609871591314,-1.2859396365527687e-6
5.858585858585859,-0.31378648321400876,1.2563359443232058,5.450096654321947,-2.5692753780059974e-6
6.0606060606060606,-0.31378648321400876,1.2667773674797407,5.645715837226017,-5.674534454769287e-6
6.262626262626263,-0.31378648321400876,1.2770935120508697,5.841460298715495,-8.12357397728114e-6
6.4646464646464645,-0.31378648321400876,1.2872909240733508,6.037323492753619,-1.0030767893187686e-5
6.666666666666667,-0.31378648321400876,1.2973756293992882,6.233299393488289,-1.1489393780372836e-5
6.8686868686868685,-0.31378648321400876,1.3073531914662389,6.4293824374819435,-1.2576042291989609e-5
7.070707070707071,-0.31378648321400876,1.317228761020195,6.625567473988594,-1.3354473002324951e-5
7.2727272727272725,-0.31378648321400876,1.3270071137471495,6.821849727322244,-1.3876889676245341e-5
7.474747474747475,-0.31378648321400876,1.3366926901492548,7.018224756980746,-1.4187132222565069e-5
7.6767676767676765,-0.31378648321400876,1.3462896257291317,7.214688427461474,-1.4321623342583578e-5
7.878787878787879,-0.31378648321400876,1.355801779220947,7.411236880030266,-1.4310711488718653e-5
8.080808080808081,-0.31378648321400876,1.3652327582302868,7.607866507081533,-1.4179995410534829e-5
8.282828282828282,-0.31378648321400876,1.374585940594347,7.8045739307780755,-1.3950864762968251e-5
8.484848484848484,-0.31378648321400876,1.3838644943130844,8.001355983119945,-1.3641320006474444e-5
8.686868686868687,-0.31378648321400876,1.3930713951972682,8.19820968829637,-1.3266566700531612e-5
8.88888888888889,-0.31378648321400876,1.4022094423632514,8.39513224719099,-1.2839389947227886e-5
9.090909090909092,-0.31378648321400876,1.4112812724343753,8.592121023180473,-1.2370587301857583e-5
9.292929292929292,-0.31378648321400876,1.4202893722531027,8.789173529422351,-1.1869291049348973e-5
9.494949494949495,-0.31378648321400876,1.4292360902489172,8.986287417487144,-1.1343200585711699e-5
9.696969696969697,-0.31378648321400876,1.4381236468201786,9.183460466976488,-1.0798819417567884e-5
9.8989898989899,-0.31378648321400876,1.4469541437231443,9.380690576134128,-1.0241642120600858e-5
10.1010101010101,-0.31378648321400876,1.455729572554307,9.577975753363571,-9.676295910976407e-6
10.303030303030303,-0.31378648321400876,1.464451822507734,9.77531410947075,-9.106675717296397e-6
10.505050505050505,-0.31378648321400876,1.4731226874466081,9.972703850592481,-8.536056044228246e-6
10.707070707070708,-0.31378648321400876,1.4817438723403482,10.170143271759349,-7.967177970025219e-6
10.909090909090908,-0.31378648321400876,1.4903169991691148,10.367630750991188,-7.4023286604774086e-6
11.11111111111111,-0.31378648321400876,1.4988436123401625,10.565164743880747,-6.843409567691694e-6
11.313131313131313,-0.31378648321400876,1.5073251836494093,10.762743778632105,-6.291990694462513e-6
11.515151515151516,-0.31378648321400876,1.5157631168483205,10.960366451493801,-5.749358660489534e-6
11.717171717171718,-0.31378648321400876,1.524158751854521,11.158031422548207,-5.216558836229623e-6
11.919191919191919,-0.31378648321400876,1.5325133686300423,11.355737411833289,-4.69442964923239e-6
12.121212121212121,-0.31378648321400876,1.5408281907638717,11.553483195760068,-4.18363231502461e-6
12.323232323232324,-0.31378648321400876,1.5491043887889602,11.751267603795586,-3.6846771276355383e-6
12.525252525252526,-0.31378648321400876,1.5573430832521358,11.949089515393016,-3.197945374067146e-6
12.727272727272727,-0.31378648321400876,1.5655453475600263,12.14694785714573,-2.723708065310859e-6
12.929292929292929,-0.31378648321400876,1.5737122106235415,12.344841600142821,-2.262142499320774e-6
13.131313131313131,-0.31378648321400876,1.5818446593156967,12.542769757511273,-1.8133463228764413e-6
13.333333333333334,-0.31378648321400876,1.5899436407579628,12.740731382129614,-1.3773495084468124e-6
13.535353535353535,-0.31378648321400876,1.598010064451549,12.93872556449663,-9.541248764399768e-7
13.737373737373737,-0.31378648321400876,1.6060448042655215,13.136751430743265,-5.435971317524491e-7
13.93939393939394,-0.31378648321400876,1.6140487002923316,13.334808140777062,-1.456505835939481e-7
14.141414141414142,-0.31378648321400876,1.6220225606779577,13.532894886452043,-2.3501251655844158e-7
14.343434343434344,-0.31378648321400876,1.6299671633843666,13.731010889806239,-5.778931073674443e-7
14.545454545454545,-0.31378648321400876,1.6378832571210786,13.929155402130133,-8.836525806632523e-7
14.747474747474747,-0.31378648321400876,1.6457715631005398,14.127327702211279,-1.1553891177129572e-6
14.94949494949495,-0.31378648321400876,1.6536327765057477,14.325527094866677,-1.3959401072849431e-6
15.151515151515152,-0.31378648321400876,1.6614675676996178,14.523752909733414,-1.6079117581835334e-6
15.353535353535353,-0.31378648321400876,1.6692765832357015,14.722004500257936,-1.7936836087528718e-6
15.555555555555555,-0.31378648321400876,1.6770604470197565,14.920281242534488,-1.9554311352365517e-6
15.757575757575758,-0.31378648321400876,1.6848197614579075,15.118582534156944,-2.0951553743042695e-6
15.95959595959596,-0.31378648321400876,1.6925551084270014,15.316907793248458,-2.214698185509789e-6
16.161616161616163,-0.31378648321400876,1.700267050131048,15.515256457605018,-2.315746677972186e-6
16.363636363636363,-0.31378648321400876,1.7079561299789128,15.713627983817757,-2.399846556810914e-6
16.565656565656564,-0.31378648321400876,1.7156228734584154,15.912021846398858,-2.4684213193459925e-6
16.767676767676768,-0.31378648321400876,1.7232677889239754,16.11043753699391,-2.522783660863226e-6
16.96969696969697,-0.31378648321400876,1.7308913683061573,16.308874563672333,-2.5641400365206124e-6
17.171717171717173,-0.31378648321400876,1.7384940878022093,16.507332450236888,-2.593598306566136e-6
17.373737373737374,-0.31378648321400876,1.7460764085556977,16.705810735544006,-2.612179192951203e-6
17.575757575757574,-0.31378648321400876,1.753638777292299,16.904308972868012,-2.6208249175319054e-6
17.77777777777778,-0.31378648321400876,1.7611816269043437,17.102826729316575,-2.6204037086863252e-6
17.97979797979798,-0.31378648321400876,1.7687053770073544,17.30136358527417,-2.61171458548759e-6
18.181818181818183,-0.31378648321400876,1.7762104344803222,17.499919133861813,-2.595494120516406e-6
18.383838383838384,-0.31378648321400876,1.7836971939794037,17.69849298042334,-2.5724224648193683e-6
18.585858585858585,-0.31378648321400876,1.7911660384186288,17.897084742044722,-2.5431273009690614e-6
18.78787878787879,-0.31378648321400876,1.7986173394253635,18.095694047098593,-2.5081873511467734e-6
18.98989898989899,-0.31378648321400876,1.8060514577774733,18.294320534807092,-2.468136453437353e-6
19.19191919191919,-0.31378648321400876,1.8134687438210861,18.492963854824083,-2.423467487577824e-6
19.393939393939394,-0.31378648321400876,1.8208695378668411,18.691623666838936,-2.374635618584975e-6
19.595959595959595,-0.31378648321400876,1.828254170565807,18.890299640200574,-2.322061009252252e-6
19.7979797979798,-0.31378648321400876,1.8356229632679506,19.088991453559036,-2.2661313732186272e-6
20.0,-0.31378648321400876,1.8429762283653899,19.287698794522196,-2.2072045744447877e-6
0.0,-0.3073166588178436,0.7354176875366066,0.0,0.05024365368336381
0.20202020202020202,-0.3073166588178436,0.8037617764374447,0.13771651715976752,-0.005943807507754695
0.40404040404040403,-0.3073166588178436,0.8461564201224867,0.3013824795353318,-0.004769278650834874
0.6060606060606061,-0.3073166588178436,0.8779881309233265,0.4756113747950983,-0.002059071446473215
0.8080808080808081,-0.3073166588178436,0.9046014382123853,0.6550586735666456,-0.0009000505408678361
1.0101010101010102,-0.3073166588178436,0.9280555796082246,0.8376651382314122,-0.0003865198308086182
1.2121212121212122,-0.3073166588178436,0.9493363232462467,1.0224450006539962,-0.00012388490424797283
1.4141414141414141,-0.3073166588178436,0.9690024903391476,1.2088394396217015,-2.7854074056365974e-5
1.6161616161616161,-0.3073166588178436,0.9874090205348754,1.3964935154865796,-0.00010710471779007413
1.8181818181818181,-0.3073166588178436,1.0047972422223785,1.5851658998596827,-0.0001390922572923614
2.0202020202020203,-0.3073166588178436,1.0213402404249452,1.7746835077177228,-0.0001480086352787513
2.2222222222222223,-0.3073166588178436,1.0371673685709182,1.9649169856323554,-0.00014537035031203516
2.4242424242424243,-0.3073166588178436,1.0523783542775962,2.1557666059862832,-0.000137005320692829
2.6262626262626263,-0.3073166588178436,1.0670520232187197,2.3471535431057657,-0.00012598536343166877
2.8282828282828283,-0.3073166588178436,1.0812519634290751,2.5390142089560164,-0.00011396691489684585
3.0303030303030303,-0.3073166588178436,1.095030354263374,2.7312964241823234,-0.00010184914717981108
3.2323232323232323,-0.3073166588178436,1.1084306391338012,2.923956745372502,-9.01133605248905e-5
3.4343434343434343,-0.3073166588178436,1.1214894430433482,3.116958547523561,-7.900542253702625e-5
3.6363636363636362,-0.3073166588178436,1.134237980486838,3.310270616140677,-6.863693832848128e-5
3.8383838383838382,-0.3073166588178436,1.1467031102850629,3.503866092403058,-5.904284348901001e-5
4.040404040404041,-0.3073166588178436,1.1589081398774308,3.6977216688712975,-5.021479726985412e-5
4.242424242424242,-0.3073166588178436,1.1708734482248486,3.891816966584485,-4.2120821277746856e-5
4.444444444444445,-0.3073166588178436,1.1826169749297368,4.086134045940202,-3.471692205758714e-5
4.646464646464646,-0.3073166588178436,1.1941546091105117,4.280657017820034,-2.795397564825386e-5
4.848484848484849,-0.3073166588178436,1.2055005020420537,4.475371730949098,-2.178176413014654e-5
5.05050505050505,-0.3073166588178436,1.216667321072212,4.670265517979545,-1.6151290058941115e-5
5.252525252525253,-0.3073166588178436,1.2276664577539307,4.865326987358433,-1.1016041247868813e-5
5.454545454545454,-0.3073166588178436,1.2385081998970653,5.060545851275904,-6.33261765359272e-6
5.656565656565657,-0.3073166588178436,1.2492018749015106,5.255912782332064,-2.060972662309979e-6
5.858585858585859,-0.3073166588178436,1.2597559713558564,5.4514192919383255,-1.8042312499577662e-6
6.0606060606060606,-0.3073166588178436,1.2701782452466581,5.647057624108129,-4.971170269207903e-6
6.262626262626263,-0.3073166588178436,1.2804757917333065,5.842820683682088,-7.478535643867801e-6
6.4646464646464645,-0.3073166588178436,1.2906551306941891,6.03870195078181,-9.440583883746356e-6
6.666666666666667,-0.3073166588178436,1.3007222658856716,6.234695421650935,-1.0950975968260224e-5
6.8686868686868685,-0.3073166588178436,1.3106827383746966,6.430795555222515,-1.2086275982259309e-5
7.070707070707071,-0.3073166588178436,1.3205416788096498,6.626997220848169,-1.2910432066082222e-5
7.2727272727272725,-0.3073166588178436,1.330303844106774,6.823295661611651,-1.3475873106516545e-5
7.474747474747475,-0.3073166588178436,1.3399736566712155,7.019686455107816,-1.3826478949097165e-5
7.6767676767676765,-0.3073166588178436,1.3495552354939084,7.216165482345728,-1.3998903211298597e-5
7.878787878787879,-0.3073166588178436,1.3590524235074684,7.412728900392775,-1.402361028879362e-5
8.080808080808081,-0.3073166588178436,1.3684688134357637,7.609373116525087,-1.3926321569046607e-5
8.282828282828282,-0.3073166588178436,1.3778077691601902,7.806094766861264,-1.3728581871985668e-5
8.484848484848484,-0.3073166588178436,1.3870724454005534,8.002890696681508,-1.344850241324913e-5
8.686868686868687,-0.3073166588178436,1.3962658054120363,8.199757942730631,-1.3101403856463634e-5
8.88888888888889,-0.3073166588178436,1.405390636432306,8.396693717770967,-1.2700189102821113e-5
9.090909090909092,-0.3073166588178436,1.4144495637826093,8.593695396481271,-1.2255754779477712e-5
9.292929292929292,-0.3073166588178436,1.4234450635714255,8.79076050275306,-1.177732980206514e-5
9.494949494949495,-0.3073166588178436,1.4323794740264029,8.98788669835869,-1.1272707550968875e-5
9.696969696969697,-0.3073166588178436,1.4412550058217601,9.185071772623937,-1.0748475603117313e-5
9.8989898989899,-0.3073166588178436,1.4500737514458102,9.382313633060495,-1.0210208072125582e-5
10.1010101010101,-0.3073166588178436,1.458837693657429,9.57961029690948,-9.662608236649106e-6
10.303030303030303,-0.3073166588178436,1.4675487132084437,9.776959883419073,-9.109640793925067e-6
10.505050505050505,-0.3073166588178436,1.4762085958934412,9.974360606794681,-8.55464552018681e-6
10.707070707070708,-0.3073166588178436,1.4848190389670568,10.171810769781672,-8.000425367971076e-6
10.909090909090908,-0.3073166588178436,1.4933816570242024,10.36930875778513,-7.449324951780412e-6
11.11111111111111,-0.3073166588178436,1.5018979873975138,10.566853033472427,-6.903299318627987e-6
11.313131313131313,-0.3073166588178436,1.510369495103002,10.764442131827543,-6.363969009770543e-6
11.515151515151516,-0.3073166588178436,1.518797577389215,10.962074655601938,-5.832667870242503e-6
11.717171717171718,-0.3073166588178436,1.527183567932185,11.159749271119574,-5.3104853565688614e-6
11.919191919191919,-0.3073166588178436,1.535528740700581,11.357464704411782,-4.798301354247414e-6
12.121212121212121,-0.3073166588178436,1.5438343135247843,11.555219737648185,-4.2968159488232516e-6
12.323232323232324,-0.3073166588178436,1.5521014514011608,11.753013205832415,-3.806575795239908e-6
12.525252525252526,-0.3073166588178436,1.5603312695510647,11.950843993743119,-3.3279963411736446e-6
12.727272727272727,-0.3073166588178436,1.5685248362561528,12.148711033098634,-2.8613806752897375e-6
12.929292929292929,-0.3073166588178436,1.576683175492575,12.346613299922819,-2.406936175924912e-6
13.131313131313131,-0.3073166588178436,1.5848072693796444,12.544549812096356,-1.9647887525842123e-6
13.333333333333334,-0.3073166588178436,1.592898060457618,12.742519627078991,-1.5349949515908179e-6
13.535353535353535,-0.3073166588178436,1.6009564538106051,12.940521839786607,-1.1175525562734379e-6
13.737373737373737,-0.3073166588178436,1.608983319047018,13.1385555806108,-7.124097491928438e-7
13.93939393939394,-0.3073166588178436,1.6169794921480078,13.336620013570418,-3.194729343292124e-7
14.141414141414142,-0.3073166588178436,1.6249457772017037,13.534714334577329,-6.123670104329904e-8
14.343434343434344,-0.3073166588178436,1.63288294830013,13.732837769539508,-4.129977340117108e-7
14.545454545454545,-0.3073166588178436,1.640791750590156,13.930989573310086,-7.273359878823271e-7
14.747474747474747,-0.3073166588178436,1.6486729016984798,14.12916902826237,-1.0073607523697348e-6
14.94949494949495,-0.3073166588178436,1.6565270932856713,14.327375442735786,-1.2559143871548883e-6
15.151515151515152,-0.3073166588178436,1.6643549923633543,14.525608149718707,-1.4756093156265138e-6
15.353535353535353,-0.3073166588178436,1.6721572423013014,14.723866505841366,-1.6688383055463163e-6
15.555555555555555,-0.3073166588178436,1.6799344638863538,14.92214989031692,-1.8377866612961924e-6
15.757575757575758,-0.3073166588178436,1.687687256466155,15.120457703797726,-1.984460036519309e-6
15.95959595959596,-0.3073166588178436,1.695416198974196,15.318789367350291,-2.11070680711245e-6
16.161616161616163,-0.3073166588178436,1.7031218507921912,15.517144321592905,-2.218224574468408e-6
16.363636363636363,-0.3073166588178436,1.7108047525866557,15.715522025859043,-2.3085680702639166e-6
16.565656565656564,-0.3073166588178436,1.7184654271682338,15.913921957338069,-2.3831664852647094e-6
16.767676767676768,-0.3073166588178436,1.7261043802981835,16.11234361026873,-2.4433385317212952e-6
16.96969696969697,-0.3073166588178436,1.7337221014054824,16.310786495222036,-2.490298740109864e-6
17.171717171717173,-0.3073166588178436,1.7413190642620675,16.509250138426058,-2.5251628115174896e-6
17.373737373737374,-0.3073166588178436,1.748895727650774,16.70773408109796,-2.5489575690151867e-6
17.575757575757574,-0.3073166588178436,1.7564525360045544,16.906237878804784,-2.5626309099191502e-6
17.77777777777778,-0.3073166588178436,1.7639899199951063,17.104761100874843,-2.5670575114489225e-6
17.97979797979798,-0.3073166588178436,1.771508297084392,17.303303329846166,-2.5630429698608737e-6
18.181818181818183,-0.3073166588178436,1.779008072057936,17.50186416093323,-2.5513296875168123e-6
18.383838383838384,-0.3073166588178436,1.7864896375367998,17.700443201514975,-2.5326031360961565e-6
18.585858585858585,-0.3073166588178436,1.7939533744591212,17.899040070653257,-2.5074964120630483e-6
18.78787878787879,-0.3073166588178436,1.8013996525339318,18.097654398639055,-2.4765937451931563e-6
18.98989898989899,-0.3073166588178436,1.808828830674555,18.296285826559043,-2.4404342036099536e-6
