a,c,a_next,residual
18.873887388738876,1.948829650994767,18.302535485518884,4.80086651971634e-5
18.875887588758875,1.948900789370762,18.30450455116329,4.916114235664626e-5
18.877887788778878,1.9489719277454478,18.306473616809008,5.0313533360935025e-5
18.87988798879888,1.949043066118935,18.308442682455922,5.146583835669016e-5
18.88188818881888,1.9491142044915077,18.31041174810375,5.2618057537867635e-5
18.883888388838884,1.9491853428636583,18.312380813752004,5.3770191140389834e-5
18.885888588858887,1.9492564812361093,18.314349879399956,5.492223942427099e-5
18.88788878887889,1.949327619609811,18.316318945046657,5.6074202655520544e-5
18.88988898889889,1.9493987579859184,18.31828801069095,5.722608108860161e-5
18.891889188918892,1.949469896365744,18.320257076331526,5.837787492213309e-5
18.893889388938895,1.949541034750675,18.322226141967,5.9529584279904846e-5
18.895889588958894,1.949612173142079,18.324195207595995,6.068120917779307e-5
18.897889788978897,1.9496833115411865,18.32616427321729,6.183274951077067e-5
18.8998899889989,1.9497544499489736,18.328133338829907,6.298420503658697e-5
18.901890189018903,1.9498255883660494,18.330102404433234,6.413557537809922e-5
18.903890389038903,1.9498967267925562,18.332071470027124,6.52868600543588e-5
18.905890589058906,1.9499678652281163,18.334040535611965,6.643805848760564e-5
18.90789078907891,1.9500390036717925,18.336009601188692,6.758917005744713e-5
18.90989098909891,1.950110142122106,18.33797866675878,6.874019414204735e-5
18.91189118911891,1.9501812805770906,18.339947732324198,6.989113016986348e-5
18.913891389138914,1.9502524190343915,18.3419167978873,7.104197765339659e-5
18.915891589158917,1.9503235574913824,18.343885863450712,7.219273622416367e-5
18.917891789178917,1.950394695945302,18.345854929017193,7.334340565279263e-5
18.91989198919892,1.950465834393392,18.347823994589508,3.996800017613822e-7
18.921892189218923,1.9505369728330209,18.34979306017028,1.5530132962959797e-6
18.923892389238922,1.9506081112617855,18.351762125761915,2.706259653040277e-6
18.925892589258925,1.950679249677579,18.353731191366528,3.859418904350598e-6
